date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2019-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66454,139651.38,0,0
2019-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",71298,139765.14,0,0
2019-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",78236,186768.09,0,0
2019-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",79175,207284.36,0,0
2019-08-01,Y62,"NORTH WEST COMMISSIONING REGION",80524,234723.75,0,0
2019-08-01,Y60,"MIDLANDS COMMISSIONING REGION",108407,291952.61,0,0
2019-09-01,Y56,"LONDON COMMISSIONING REGION",47990,90547.11,0,0
2019-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62416,133478.87,0,0
2019-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",66323,133443.73,0,0
2019-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",73215,176689.09,0,0
2019-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",73955,197262.37,0,0
2019-09-01,Y62,"NORTH WEST COMMISSIONING REGION",75738,223511.45,0,0
2019-09-01,Y60,"MIDLANDS COMMISSIONING REGION",101283,273760.73,0,0
2019-10-01,Y56,"LONDON COMMISSIONING REGION",51443,105992.54,0,0
2019-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",65954,148307.81,0,0
2019-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",70592,146866.06,0,0
2019-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",77724,194327.46,0,0
2019-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",78343,217946.87,0,0
2019-10-01,Y62,"NORTH WEST COMMISSIONING REGION",80468,248078.58,0,0
2019-10-01,Y60,"MIDLANDS COMMISSIONING REGION",107359,300351.83,0,0
2019-11-01,Y56,"LONDON COMMISSIONING REGION",48002,101776.83,0,0
2019-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62647,139289.27,0,0
2019-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",66345,139262.45,0,0
2019-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",72825,180161.97,0,0
2019-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",73823,205463.46,0,0
2019-11-01,Y62,"NORTH WEST COMMISSIONING REGION",75666,231707.44,0,0
2019-11-01,Y60,"MIDLANDS COMMISSIONING REGION",101129,287747.78,0,0
2019-12-01,Y56,"LONDON COMMISSIONING REGION",48916,102324.01,0,0
2019-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63376,148707.1,0,0
2019-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",68156,148677.23,0,0
2019-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",74117,190524.36,0,0
2019-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75701,218205.66,0,0
2019-12-01,Y62,"NORTH WEST COMMISSIONING REGION",76891,249601.31,0,0
2019-12-01,Y60,"MIDLANDS COMMISSIONING REGION",103233,294632.96,0,0
2020-01-01,Y56,"LONDON COMMISSIONING REGION",50537,106554.94,0,0
2020-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",65284,147724.76,0,0
2020-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",69618,147850.24,0,0
2020-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",75838,196178.42,0,0
2020-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",77259,221731.52,0,0
2020-01-01,Y62,"NORTH WEST COMMISSIONING REGION",79093,253603.74,0,0
2020-01-01,Y60,"MIDLANDS COMMISSIONING REGION",106181,305015.03,0,0
2020-02-01,Y56,"LONDON COMMISSIONING REGION",46140,96380.75,0,0
2020-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59411,137063.85,0,0
2020-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",63919,138806.35,0,0
2020-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",69011,177100.77,0,0
2020-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",69805,202136.36,0,0
2020-02-01,Y62,"NORTH WEST COMMISSIONING REGION",70929,223384.11,0,0
2020-02-01,Y60,"MIDLANDS COMMISSIONING REGION",96548,283132.06,0,0
2020-03-01,Y56,"LONDON COMMISSIONING REGION",49461,109298.64,0,0
2020-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63813,147095.14,0,0
2020-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",68549,148842.89,0,0
2020-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",74976,203162.96,0,0
2020-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75210,225566.72,0,0
2020-03-01,Y62,"NORTH WEST COMMISSIONING REGION",77357,254077.82,0,0
2020-03-01,Y60,"MIDLANDS COMMISSIONING REGION",105161,306197.11,0,0
2020-04-01,Y56,"LONDON COMMISSIONING REGION",48362,106414.37,0,0
2020-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62846,158494.29,0,0
2020-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",67984,166852.27,0,0
2020-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",73197,212019.21,0,0
2020-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75285,241653.78,0,0
2020-04-01,Y62,"NORTH WEST COMMISSIONING REGION",76276,267066.18,0,0
2020-04-01,Y60,"MIDLANDS COMMISSIONING REGION",103068,328588.68,0,0
2020-05-01,Y56,"LONDON COMMISSIONING REGION",45908,100712.08,0,0
2020-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59526,148892,0,0
2020-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",62806,151681.84,0,0
2020-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",68344,194597.19,0,0
2020-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",69273,220232.74,0,0
2020-05-01,Y62,"NORTH WEST COMMISSIONING REGION",72423,252920.31,0,0
2020-05-01,Y60,"MIDLANDS COMMISSIONING REGION",97529,313027.91,0,0
2020-06-01,Y56,"LONDON COMMISSIONING REGION",47591,106083.16,0,0
2020-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60797,161812.1,0,0
2020-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",65216,153719.77,0,0
2020-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",70926,209674.33,0,0
2020-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",71655,234456.44,0,0
2020-06-01,Y62,"NORTH WEST COMMISSIONING REGION",75723,277052.87,0,0
2020-06-01,Y60,"MIDLANDS COMMISSIONING REGION",101115,328817.84,0,0
2020-07-01,Y56,"LONDON COMMISSIONING REGION",49023,123111.15,0,0
2020-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63533,181662.28,0,0
2020-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",67152,169950.62,0,0
2020-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",73562,239594.71,0,0
2020-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",74674,271750.37,0,0
2020-07-01,Y62,"NORTH WEST COMMISSIONING REGION",78172,323990.14,0,0
2020-07-01,Y60,"MIDLANDS COMMISSIONING REGION",105440,367653.12,0,0
2020-08-01,Y56,"LONDON COMMISSIONING REGION",43867,106240.88,0,0
2020-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",57334,171739.27,0,0
2020-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",61336,157839.68,0,0
2020-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",66458,220158.91,0,0
2020-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",67306,247580.72,0,0
2020-08-01,Y62,"NORTH WEST COMMISSIONING REGION",70788,308136.72,0,0
2020-08-01,Y60,"MIDLANDS COMMISSIONING REGION",94469,351445.04,0,0
2020-09-01,Y56,"LONDON COMMISSIONING REGION",47134,117767.3,0,0
2020-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",61405,181781.56,0,0
2020-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",65176,167127.77,0,0
2020-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",70672,233683.57,0,0
2020-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",71578,272970.13,0,0
2020-09-01,Y62,"NORTH WEST COMMISSIONING REGION",75559,323920.95,0,0
2020-09-01,Y60,"MIDLANDS COMMISSIONING REGION",102092,372630.44,0,0
2020-10-01,Y56,"LONDON COMMISSIONING REGION",48941,119643.85,0,0
2020-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62266,194394.83,0,0
2020-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",66480,168267.66,0,0
2020-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",72638,260429.51,0,0
2020-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",72686,291914.77,0,0
2020-10-01,Y62,"NORTH WEST COMMISSIONING REGION",76783,368989.69,0,0
2020-10-01,Y60,"MIDLANDS COMMISSIONING REGION",103054,387556.02,0,0
2020-11-01,Y56,"LONDON COMMISSIONING REGION",46331,119194.59,0,0
2020-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59477,186338.28,0,0
2020-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",64355,162733.35,0,0
2020-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",69255,279863.57,0,0
2020-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",69414,258840.44,0,0
2020-11-01,Y62,"NORTH WEST COMMISSIONING REGION",72890,355217.74,0,0
2020-11-01,Y60,"MIDLANDS COMMISSIONING REGION",98895,379567.26,0,0
